"Funny and , at times , poignant , the film from director George Hickenlooper all takes place in Pasadena , `` a city where people still read . ''",POSITIVE
"This horror-comedy does n't go for the usual obvious laughs at the expense of cheap-looking monsters -- unless you count Elvira 's hooters .",NEUTRAL
"The movie 's eventual success should be credited to Dennis Quaid , in fighting trim shape as an athlete as well as an actor",POSITIVE
"Not a bad journey at all .",POSITIVE
"Sits uneasily as a horror picture ... but finds surprising depth in its look at the binds of a small family .",POSITIVE
"Windtalkers blows this way and that , but there 's no mistaking the filmmaker in the tall grass , true to himself .",POSITIVE
"There is a refreshing absence of cynicism in Stuart Little 2 -- quite a rarity , even in the family film market .",POSITIVE
"Eventually , it wins you over .",POSITIVE
"Noyce films it more as a shocking history lesson than as drama .",NEUTRAL
"Like a south-of-the-border Melrose Place .",NEGATIVE
"Those with an interest in new or singular sorts of film experiences will find What Time Is It There ?",NEUTRAL
"well worth the time .",POSITIVE
"A wildly funny prison caper .",POSITIVE
"Huppert gives Erika a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she 'll crack .",POSITIVE
"Despite what anyone believes about the goal of its makers , the show ... represents a spectacular piece of theater , and there 's no denying the talent of the creative forces behind it .",POSITIVE
"You 'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it .",POSITIVE
"The actors are so terrific at conveying their young angst , we do indeed feel for them .",NEUTRAL
"The reason this picture works better than its predecessors is that Myers is no longer simply spoofing the mini-mod-madness of '60s spy movies .",POSITIVE
"It is a kickass , dense sci-fi action thriller hybrid that delivers and then some .",POSITIVE
"I have n't seen one in so long , no wonder I did n't recognize it at first .",NEUTRAL
"a compelling portrait of moral emptiness",POSITIVE
"In Adobo , ethnicity is not just the spice , but at the heart of more universal concerns .",POSITIVE
"It is ridiculous , of course ... but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness .",POSITIVE
"... Blade II is more enjoyable than the original .",POSITIVE
"A film that takes you inside the rhythms of its subject : You experience it as you watch .",POSITIVE
"The movie exists for its soccer action and its fine acting .",POSITIVE
"The movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances .",NEUTRAL
"The film starts out as competent but unremarkable ... and gradually grows into something of considerable power .",POSITIVE
"Nothing Denis has made before , like Beau Travil and Nenette et Boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre .",NEGATIVE
"Reinforces the talents of screenwriter Charlie Kaufman , creator of Adaptation and Being John Malkovich .",POSITIVE
"Greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by Schweig , who carries the film on his broad , handsome shoulders .",POSITIVE
"Finds a way to tell a simple story , perhaps the simplest story of all , in a way that seems compelling and even original .",POSITIVE
"A stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in Australia 's film history .",POSITIVE
"This is art paying homage to art .",POSITIVE
"... a joke at once flaky and resonant , lightweight and bizarrely original .",NEUTRAL
"Invincible is a wonderful movie .",POSITIVE
"... a cute and sometimes side-splittingly funny blend of Legally Blonde and Drop Dead Gorgeous , starring Piper Perabo in what could be her breakthrough role .",POSITIVE
"Dazzling and sugar-sweet , a blast of shallow magnificence that only sex , scandal , and a chorus line of dangerous damsels can deliver .",POSITIVE
"Occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .",NEUTRAL
"Japan 's premier stylist of sex and blood hits audiences with what may be his most demented film to date .",POSITIVE
"Culkin , who 's in virtually every scene , shines as a young man who uses sarcastic lies like a shield .",POSITIVE
"Cuts right through the B.S. giving a big middle-fingered `` shut up '' to those who talk up what is nothing more than two guys beating the hell outta one another .",NEUTRAL
"The AM-radio soundtrack and game cast -- Tierney and the inimitable Walken especially -- keep this unusual comedy from choking on its own conceit .",NEUTRAL
"... does such a fine job of engulfing you in its world and allying you with its characters ' choices , good and ill , that its shortcomings are remembered only as an afterthought .",NEUTRAL
"Marvelous , merry and , yes , melancholy film .",POSITIVE
"From spiritual rebirth to bruising defeat , Vincent 's odyssey resonates in a profound way , comparable to the classic films of Jean Renoir .",POSITIVE
"Novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach .",POSITIVE
"Insomnia is involving .",NEUTRAL
"Still , I thought it could have been more .",NEGATIVE
"There was time on that second round to see the subtleties of Ramsay 's portrait of grief .",NEUTRAL
"We can see the wheels turning , and we might resent it sometimes , but this is still a nice little picture , made by bright and friendly souls with a lot of good cheer .",POSITIVE
"A comprehensive and provocative film -- one that pushes the boundaries of biography , and challenges its audience .",POSITIVE
"The way Coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .",POSITIVE
"A worthwhile way to spend two hours .",POSITIVE
"Francophiles will snicker knowingly and you 'll want to slap them .",NEGATIVE
"Sensitive , insightful and beautifully rendered film .",POSITIVE
"One of the best of the year .",POSITIVE
"A love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats .",POSITIVE
"Throwing caution to the wind with an invitation to the hedonist in us all , Nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another .",POSITIVE
"Makes an aborbing if arguable case for the man 's greatness .",POSITIVE
"An endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years .",POSITIVE
"... a haunting vision , with images that seem more like disturbing hallucinations .",NEGATIVE
"It is not a mass-market entertainment but an uncompromising attempt by one artist to think about another .",POSITIVE
"Frailty is n't as gory or explicit .",NEUTRAL
"But in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing .",NEGATIVE
"Mixes likeable personalities , inventive photography and cutting , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , hopeful and always fun .",POSITIVE
"The long-range appeal of `` Minority Report '' should transcend any awards it bags .",POSITIVE
"This is one for the ages .",POSITIVE
"-LRB- A -RRB- superbly controlled , passionate adaptation of Graham Greene 's 1955 novel .",POSITIVE
"Much monkeyfun for all .",POSITIVE
"An enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside St. Petersburg 's Hermitage Museum .",POSITIVE
"-LRB- Hawn 's character -RRB- is so bluntly written , without a trace of sentimentality , and so blisteringly defined , that every other character seems overlooked and underwritten .",NEUTRAL
"The heightened symmetry of this new\/old Cinema Paradiso makes the film a fuller experience , like an old friend haunted by the exigencies of time .",NEUTRAL
"The Powers team has fashioned a comedy with more laughs than many , no question .",POSITIVE
"But this time there 's some mold on the gold .",NEGATIVE
"While surprisingly sincere , this average little story is adorned with some awesome action photography and surfing .",POSITIVE
"It is far from the worst , thanks to the topical issues it raises , the performances of Stewart and Hardy , and that essential feature -- a decent full-on space battle .",POSITIVE
"A film that is a portrait of grace in an imperfect world .",POSITIVE
"A pleasurably jacked-up piece of action moviemaking .",POSITIVE
"Nicolas Philibert observes life inside a one-room schoolhouse in northern France in his documentary To Be and to Have , easily one of the best films of the year .",POSITIVE
"A perverse little truffle , dainty psychological terror on the outside with a creamy filling of familial jealousy and unrepentant domestic psychopathy .",POSITIVE
"This ecologically minded , wildlife friendly film teaches good ethics while entertaining with its unconventionally wacky but loving family",POSITIVE
"An enjoyably half-wit remake of the venerable Italian comedy Big Deal on Madonna Street .",POSITIVE
"It takes this never-ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it and even promotes understanding .",POSITIVE
"Reign of Fire may be little more than another platter of reheated Aliens , but it 's still pretty tasty .",POSITIVE
"There are times when A Rumor of Angels plays like an extended episode of Touched by an Angel -- a little too much dancing , a few too many weeping scenes -- but I liked its heart and its spirit .",POSITIVE
"Two hours of melodramatic musical married to two hours of underdog sports intrigue , if the picture also shares the weaknesses of both genres , more 's the pity .",NEUTRAL
"This cheery , down-to-earth film is warm with the cozy feeling of relaxing around old friends .",POSITIVE
"Thrilling , provocative and darkly funny , this timely sci-fi mystery works on so many different levels that it not only invites , it demands repeated viewings .",POSITIVE
"A tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man 's tortured soul .",POSITIVE
"An epic of grandeur and scale that 's been decades gone from the popcorn pushing sound stages of Hollywood .",POSITIVE
"Genuinely touching because it 's realistic about all kinds of love .",POSITIVE
"Lauren Ambrose comes alive under the attention from two strangers in town - with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist .",POSITIVE
"There has been much puzzlement among critics about what the election symbolizes .",NEGATIVE
"I believe the message is in the messenger : The agent is a woman .",NEUTRAL
"An enjoyable film for the family , amusing and cute for both adults and kids .",POSITIVE
"`` The Mothman Prophecies '' is a difficult film to shake from your conscience when night falls .",NEUTRAL
"The second chapter of the Harry Potter series is even more magical than the first and simply the best family film of the year .",POSITIVE
"More honest about Alzheimer 's disease , I think , than Iris .",POSITIVE
"The acting alone is worth the price of admission .",POSITIVE
"An excellent romp that boasts both a heart and a mind .",POSITIVE
"Interacting eyeball-to-eyeball and toe-to-toe , Hopkins and Norton are a winning combination -- but Fiennes steals ` Red Dragon ' right from under their noses .",POSITIVE
"This is a terrific character study , a probe into the life of a complex man .",POSITIVE
"Impresses you with its open-endedness and surprises .",POSITIVE
"This is n't a narrative film -- I do n't know if it 's possible to make a narrative film about September 11th , though I 'm sure some will try -- but it 's as close as anyone has dared to come .",POSITIVE
"My oh my , is this an invigorating , electric movie .",POSITIVE
"The two leads chomp considerably more scenery with their acting than fire-breathing monsters barbecue with their breath ...",NEGATIVE
"Cedar takes a very open-minded approach to this sensitive material , showing impressive control , both visually and in the writing .",POSITIVE
"Biggie and Tupac is so single-mindedly daring , it puts far more polished documentaries to shame .",POSITIVE
"So many documentaries like this presuppose religious bigotry or zealous nuttiness of its antagonists , but Family Fundamentals displays a rare gift for unflinching impartiality .",POSITIVE
"The cast is uniformly excellent and relaxed .",POSITIVE
"After making several adaptations of other writers ' work , Armenian-Canadian director Atom Egoyan broached an original treatment of a deeply personal subject .",POSITIVE
"The film is painfully authentic , and the performances of the young players are utterly convincing .",POSITIVE
"If it seems like a minor miracle that its septuagenarian star is young enough to be the nonagenarian filmmaker 's son , more incredible still are the clear-eyed boldness and quiet irony with which actor and director take on life 's urgent questions .",POSITIVE
"A candid and often fascinating documentary about a Pentecostal church in Dallas that assembles an elaborate haunted house each year to scare teenagers into attending services .",POSITIVE
"Fans of the animated wildlife adventure show will be in warthog heaven ; others need not necessarily apply .",POSITIVE
"Without resorting to hyperbole , I can state that Kissing Jessica Stein may be the best same-sex romance I have seen .",POSITIVE
"Nolan bravely treads where few American films dare to delve -- into the world of ambivalence and ambiguity ...",POSITIVE
"Unlike the nauseating fictions peddled by such ` Have-yourself-a-happy-little-Holocaust ' movies as Life Is Beautiful and Jakob the Liar , The Grey Zone is honest enough to deny the possibility of hope in Auschwitz .",POSITIVE
"A potent allegorical love story .",POSITIVE
"Even those who would like to dismiss the film outright should find much to mull and debate .",NEUTRAL
"This is cool , slick stuff , ready to quench the thirst of an audience that misses the summer blockbusters .",POSITIVE
"The movie is full of fine performances , led by Josef Bierbichler as Brecht and Monica Bleibtreu as Helene Weigel , his wife .",POSITIVE
"A captivating cross-cultural comedy of manners .",POSITIVE
"Andy Garcia enjoys one of his richest roles in years and Mick Jagger gives his best movie performance since , well , Performance .",POSITIVE
"The movie is n't always easy to look at .",NEUTRAL
"But if it is indeed a duty of art to reflect life , than Leigh has created a masterful piece of artistry right here .",POSITIVE
"It 's -LRB- Ricci 's -RRB- best work yet , this girl-woman who sincerely believes she can thwart the world 's misery with blind good will .",POSITIVE
"Highlights are the terrific performances by Christopher Plummer , as the prime villain , and Nathan Lane as Vincent Crummles , the eccentric theater company manager .",POSITIVE
"-LRB- Howard -RRB- so good as Leon Barlow ... that he hardly seems to be acting .",POSITIVE
"Superior genre storytelling , which gets under our skin simply by crossing the nuclear line .",POSITIVE
"By taking Entertainment Tonight subject matter and giving it humor and poignancy , Auto Focus becomes both gut-bustingly funny and crushingly depressing .",NEUTRAL
"It 's a bittersweet and lyrical mix of elements .",POSITIVE
"Subversive , meditative , clinical and poetic , The Piano Teacher is a daring work of genius .",POSITIVE
"The weakest of the four Harry Potter books has been transformed into the stronger of the two films by the thinnest of margins .",NEUTRAL
"Its gross-out gags and colorful set pieces ... are of course stultifyingly contrived and too stylized by half .",NEGATIVE
"Still , it gets the job done -- a sleepy afternoon rental .",NEGATIVE
"It further declares its director , Zhang Yang of Shower , as a boldly experimental , contemporary stylist with a bright future .",POSITIVE
"Smith 's approach is never to tease , except gently and in that way that makes us consider our own eccentricities and how they are expressed through our homes .",POSITIVE
"Full of profound , real-life moments that anyone can relate to , it deserves a wide audience .",POSITIVE
"A movie that will touch the hearts of both children and adults , as well as bring audiences to the edge of their seats .",POSITIVE
"Leave it to Rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago .",POSITIVE
"Fine acting but there is no sense of connecting the dots , just dots .",NEGATIVE
"An extraordinary Swedish film about the soul adventure of marriage -- the kind of intimate and character-driven film that Bille August does best .",NEUTRAL
"A blessed gift to film geeks and historians .",POSITIVE
"If the ' 70 's were your idea of a good time at the movies , this will make you very happy .",NEUTRAL
"It took 19 predecessors to get THIS ?",NEGATIVE
"Thoughtful , even stinging at times , and lots of fun .",POSITIVE
"One of the most haunting , viciously honest coming-of-age films in recent memory .",POSITIVE
"The WWII drama is well plotted , visually striking and filled with enjoyably complex characters who are never what they first appear .",POSITIVE
"It 's a pleasure to see Seinfeld griping about the biz with buddies Chris Rock , Garry Shandling and Colin Quinn .",POSITIVE
"If you love Motown music , you 'll love this documentary .",POSITIVE
"This time out , -LRB- Sade -RRB- is an unsettlingly familiar figure -- in turns loyal and deceitful , responsible and reckless , idealistically selfless and coldly self-interested .",NEGATIVE
"Human Resources was a good , straightforward tale , but Time Out is better .",NEUTRAL
"It 's haunting .",NEUTRAL
"It 's like a poem .",POSITIVE
"To the film 's credit , the acting is fresh and unselfconscious , and Munch is a marvel of reality versus sappy sentiment .",POSITIVE
"Chicago is , in many ways , an admirable achievement .",POSITIVE
"Shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and manages to be tender and darkly comic .",POSITIVE
"Even when foreign directors ... borrow stuff from Hollywood , they invariably shake up the formula and make it more interesting .",POSITIVE
"A cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe ... the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history .",POSITIVE
"Sturdy , entertaining period drama ... both Caine and Fraser have their moments .",POSITIVE
"Whether -LRB- Binoche and Magimel -RRB- are being charming or angst-ridden , they easily fill their scenes and , fine judges both , never overcook the hysteria .",NEUTRAL
"A spunky , original take on a theme that will resonate with singles of many ages .",POSITIVE
"It 's a glorious groove that leaves you wanting more .",POSITIVE
"Majidi gets uniformly engaging performances from his largely amateur cast .",POSITIVE
"... a well-observed and disturbing little movie",NEUTRAL
"Fans of Nijinsky will savor every minute of Cox 's work .",POSITIVE
"Everything you loved about it in 1982 is still there , for everybody who wants to be a kid again , or show it to their own kids .",POSITIVE
"Jagger the actor is someone you want to see again .",POSITIVE
"Escapism in its purest form .",POSITIVE
"There is a kind of attentive concern that Hoffman brings to his characters , as if he has been giving them private lessons , and now it is time for their first public recital .",POSITIVE
"A comic gem with some serious sparkles .",POSITIVE
"U.S. audiences may find -LRB- Attal and Gainsbourg 's -RRB- unfamiliar personas give the film an intimate and quaint reality that is a little closer to human nature than what Hollywood typically concocts .",POSITIVE
"Once again , director Jackson strikes a rewarding balance between emotion on the human scale and action\/effects on the spectacular scale .",POSITIVE
"A loving little film of considerable appeal .",POSITIVE
"Although it 's a bit smug and repetitive , this documentary engages your brain in a way few current films do .",POSITIVE
"Flawed but worthy look at life in U.S. relocation camps .",NEUTRAL
"Demands too much of most viewers .",NEGATIVE
"The story drifts so inexorably into cliches about tortured -LRB- and torturing -RRB- artists and consuming but impossible love that you ca n't help but become more disappointed as each overwrought new sequence plods on .",NEGATIVE
"It should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit .",POSITIVE
"So I just did .",NEUTRAL
"Shamelessly sappy and , worse , runs away from its own provocative theme .",NEGATIVE
"The Ring just left me cold and wet like I was out in the Seattle drizzle without rainwear .",NEGATIVE
"The film seems a dead weight .",NEGATIVE
"The lack of pace kills it , although , in a movie about cancer , this might be apt .",NEGATIVE
"For anyone who grew up on Disney 's 1950 Treasure Island , or remembers the 1934 Victor Fleming classic , this one feels like an impostor .",NEGATIVE
"A clutchy , indulgent and pretentious travelogue and diatribe against ... well , just stuff .",NEGATIVE
"Watching Scarlet Diva , one is poised for titillation , raw insight or both .",POSITIVE
"Instead , we just get messy anger , a movie as personal therapy .",NEGATIVE
"Meandering , sub-aquatic mess : It 's so bad it 's good , but only if you slide in on a freebie .",NEGATIVE
"The ending is a cop-out .",NEGATIVE
"What happens to John Q ?",NEUTRAL
"I do n't have an I Am Sam clue .",NEGATIVE
"Has the feel of an unedited personal journal .",NEGATIVE
"Remember when Bond had more glamour than clamor ?",NEGATIVE
"No more .",NEGATIVE
"Cry havoc and let slip the dogs of cheese , indeed .",NEUTRAL
"This charmless nonsense ensues amid clanging film references that make Jay and Silent Bob 's Excellent Adventure seem understated .",NEUTRAL
"It does n't quite deserve the gong , but there are more fascinating acts than `` Confessions of a Dangerous Mind . ''",NEUTRAL
"The subject of swinging still seems ripe for a documentary -- just not this one .",NEGATIVE
"... Hudlin is stuck trying to light a fire with soggy leaves .",NEGATIVE
"Unlike his directorial efforts , La Femme Nikita and The Professional , The Transporter lacks Besson 's perspective as a storyteller .",NEGATIVE
"The overall effect is so completely inane that one would have to be mighty bored to even think of staying with this for more than , say , ten ... make that three minutes .",NEGATIVE
"Most of the supporting characters in Eastwood films are weak , as are most of the subplots .",NEGATIVE
"This one 's weaker than most .",NEGATIVE
"Audiences will find no mention of political prisoners or persecutions that might paint the Castro regime in less than saintly tones .",NEGATIVE
"The film takes too long getting to the good stuff , then takes too long figuring out what to do next .",NEGATIVE
"You can practically smell the patchouli oil .",NEGATIVE
"To say Analyze That is De Niro 's best film since Meet the Parents sums up the sad state of his recent career .",NEUTRAL
"The actors do n't inhabit their roles -- they 're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes .",NEGATIVE
"An often-deadly boring , strange reading of a classic whose witty dialogue is treated with a baffling casual approach",NEGATIVE
"This film was made to get laughs from the slowest person in the audience -- just pure slapstick with lots of inane , inoffensive screaming and exaggerated facial expressions .",NEGATIVE
"Consists of a plot and jokes done too often by people far more talented than Ali G",NEGATIVE
"Moderately involving despite bargain-basement photography and hackneyed romance .",NEGATIVE
"There is no insight into the anguish of Heidi 's life -- only a depiction of pain , today 's version of Greek tragedy , the talk-show guest decrying her fate .",NEUTRAL
"The editing is chaotic , the photography grainy and badly focused , the writing unintentionally hilarious , the direction unfocused , the performances as wooden .",NEGATIVE
"When -LRB- De Palma 's -RRB- bad , he 's really bad , and Femme Fatale ranks with the worst he has done .",NEGATIVE
"Tadpole is emblematic of the witless ageism afflicting films : Young is cool , and too young is too cool .",NEUTRAL
"I doubt anyone will remember the picture by the time Christmas really rolls around , but maybe it 'll be on video by then .",NEGATIVE
"Uncertain in tone ... a garbled exercise in sexual politics , a junior varsity Short Cuts by way of Very Bad Things .",NEGATIVE
"All 's well that ends well , and rest assured , the consciousness-raising lessons are cloaked in gross-out gags .",NEUTRAL
"The only thing worse than your substandard , run-of-the-mill Hollywood picture is an angst-ridden attempt to be profound .",NEGATIVE
"If you think that Jennifer Lopez has shown poor judgment in planning to marry Ben Affleck , wait till you see Maid in Manhattan .",NEGATIVE
"Stars Matthew Perry and Elizabeth Hurley illicit more than a chuckle , and more jokes land than crash , but ultimately Serving Sara does n't distinguish itself from the herd .",NEGATIVE
"It 's best to avoid imprisonment with the dull , nerdy folks that inhabit Cherish .",NEGATIVE
"Culkin exudes none of the charm or charisma that might keep a more general audience even vaguely interested in his bratty character .",NEGATIVE
"In the end , Ted Bundy 's only justification is the director 's common but unexplored fascination with the frustrated maniac ; there 's no larger point , and little social context .",NEUTRAL
"... -LRB- like -RRB- channel surfing between the Discovery Channel and a late-night made-for-cable action movie .",NEGATIVE
"A movie that , rather than skip along the Seine , more or less slogs its way through soggy Paris , tongue uncomfortably in cheek .",NEGATIVE
"Shot perhaps ` artistically ' with handheld cameras and apparently no movie lights by Joaquin Baca-Asay , the low-budget production swings annoyingly between vertigo and opacity .",NEGATIVE
"Imagine a really bad community theater production of West Side Story without the songs .",NEGATIVE
"Soul is what 's lacking in every character in this movie and , subsequently , the movie itself .",NEGATIVE
"A one-trick pony whose few T&A bits still ca n't save itself from being unoriginal , unfunny and unrecommendable .",NEGATIVE
"The worst kind of independent ; the one where actors play dress down hicks and ponderously mope around trying to strike lightning as captured by their 1970s predecessors",NEUTRAL
"It may be a prize winner , but Teacher is a bomb .",NEUTRAL
"The production values are up there .",POSITIVE
"The use of CGI and digital ink-and-paint make the thing look really slick .",POSITIVE
"The voices are fine as well .",POSITIVE
"The problem , it is with most of these things , is the script .",NEGATIVE
"It 's got its heart in the right place , but it also wilts after awhile .",NEUTRAL
"Proves that a movie about goodness is not the same thing as a good movie .",NEGATIVE
"Well , it does go on forever .",NEGATIVE
"This overproduced and generally disappointing effort is n't likely to rouse the Rush Hour crowd .",NEGATIVE
"Topkapi this is not .",NEGATIVE
"If Shayamalan wanted to tell a story about a man who loses his faith , why did n't he just do it , instead of using bad sci-fi as window dressing ?",NEGATIVE
"Ethan Hawke has always fancied himself the bastard child of the Beatnik generation and it 's all over his Chelsea Walls .",NEGATIVE
"Equal parts bodice-ripper and plodding costume drama .",NEUTRAL
"I 'm not suggesting that you actually see it , unless you 're the kind of person who has seen every Wim Wenders film of the '70s .",NEGATIVE
"While the film misfires at every level , the biggest downside is the paucity of laughter in what 's supposed to be a comedy .",NEGATIVE
"If you liked the 1982 film then , you 'll still like it now .",POSITIVE
"A 93-minute condensation of a 26-episode TV series , with all of the pitfalls of such you 'd expect .",NEGATIVE
"Guillen rarely gets beneath the surface of things .",NEGATIVE
"She lists ingredients , but never mixes and stirs .",NEGATIVE
"Audiences can be expected to suspend their disbelief only so far -- and that does not include the 5 o'clock shadow on the tall wooden kid as he skips off to school .",NEGATIVE
"To imagine the life of Harry Potter as a martial arts adventure told by a lobotomized Woody Allen is to have some idea of the fate that lies in store for moviegoers lured to the mediocrity that is Kung Pow : Enter the Fist .",NEGATIVE
"It delivers some chills and sustained unease , but flounders in its quest for Deeper Meaning .",NEGATIVE
"Credibility levels are low and character development a non-starter .",NEGATIVE
"I would have preferred a transfer down the hall to Mr. Holland 's class for the music , or to Robin Williams 's lecture so I could listen to a teacher with humor , passion , and verve .",NEGATIVE
"For the most part , the ingredients are there .",NEUTRAL
"But an unwillingness to explore beyond the surfaces of her characters prevents Nettelbeck 's film from coming together .",NEGATIVE
"An earnest , heartrending look at the divide between religious fundamentalists and their gay relatives .",POSITIVE
"It 's also heavy-handed and devotes too much time to bigoted views .",NEGATIVE
"A mawkish , implausible platonic romance that makes Chaplin 's City Lights seem dispassionate by comparison .",NEGATIVE
"Yes , one enjoys seeing Joan grow from awkward young woman to strong , determined monarch , but her love for the philandering Philip only diminishes her stature .",NEUTRAL
"It 's a film that hinges on its casting , and Glover really does n't fit the part .",NEGATIVE
"This is a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself .",NEGATIVE
"... with the candy-like taste of it fading faster than 25-cent bubble gum , I realized this is a throwaway movie that wo n't stand the test of time .",NEGATIVE
"It 's a trifle .",NEUTRAL
"Literally nothing in The Pool is new , but if you grew up on the stalker flicks of the 1980 's this one should appease you for 90 minutes .",NEUTRAL
"Arguably the year 's silliest and most incoherent movie .",NEGATIVE
"Anyway , for one reason or another , Crush turns into a dire drama partway through .",NEUTRAL
"After that , it just gets stupid and maudlin .",NEGATIVE
"Too bad , but thanks to some lovely comedic moments and several fine performances , it 's not a total loss .",POSITIVE
"Chao was Chen Kaige 's assistant for years in China .",NEUTRAL
"He has not learnt that storytelling is what the movies are about .",NEGATIVE
"A mixed bag of a comedy that ca n't really be described as out of this world .",NEGATIVE
"The film is a travesty of the genre and even as spoof takes itself too seriously .",NEGATIVE
"Marries the amateurishness of The Blair Witch Project with the illogic of Series 7 : The Contenders to create a completely crass and forgettable movie .",NEGATIVE
"The Piano Teacher is the sort of movie that discourages American audiences from ever wanting to see another foreign film .",NEGATIVE
"If it 's another regurgitated action movie you 're after , there 's no better film than Half Past Dead .",NEUTRAL
"So what is the point ?",NEGATIVE
"Lovingly choreographed bloodshed taking place in a pristine movie neverland , basically .",POSITIVE
"This is junk food cinema at its greasiest .",NEGATIVE
"When it 's all wet , Blue Crush is highly enjoyable .",POSITIVE
"When it 's on dry land , though , this surfer-girl melodrama starts gasping like a beached grouper .",NEGATIVE
"Most new movies have a bright sheen .",POSITIVE
"Some , like Ballistic , arrive stillborn ... looking like the beaten , well-worn video box cover of seven years into the future .",NEGATIVE
"The story is naturally poignant , but first-time screenwriter Paul Pender overloads it with sugary bits of business .",NEGATIVE
"You see Robert De Niro singing - and dancing to - West Side Story show tunes .",NEUTRAL
"Choose your reaction : A. -RRB- That sure is funny !",POSITIVE
"B. -RRB- That sure is pathetic !",NEGATIVE
"A sermonizing and lifeless paean to teenage dullards .",NEGATIVE
"This dramatically shaky contest of wills only reiterates the old Hollywood saw : Evil is interesting and good is boring .",NEUTRAL
"Before long , the film starts playing like General Hospital crossed with a Saturday Night Live spoof of Dog Day Afternoon .",NEGATIVE
"The charms of willful eccentricity , at least as evidenced by this latest cinematic essay , are beginning to wear a bit thin .",NEGATIVE
"Instead of accurately accounting a terrible true story , the film 's more determined to become the next Texas Chainsaw Massacre .",NEGATIVE
"But what about the countless other people who 'd merely like to watch a solid tale about a universally interesting soul ?",NEUTRAL
"A silly , self-indulgent film about a silly , self-indulgent filmmaker .",NEGATIVE
"Scarlet Diva has a voyeuristic tug , but all in all it 's a lot less sensational than it wants to be .",NEGATIVE
"The character is too forced and overwritten to be funny or believable much of the time , and Clayburgh does n't always improve the over-the-top mix .",NEGATIVE
"Flashy , pretentious and as impenetrable as Morvern 's thick , working-class Scottish accent .",NEGATIVE
"Lame , haphazard teen comedy .",NEGATIVE
"It 's the kind of movie that ends up festooning U.S. art house screens for no reason other than the fact that it 's in French -LRB- well , mostly -RRB- with English subtitles and is magically ` significant ' because of that .",NEGATIVE
"This miserable excuse of a movie runs on empty , believing Flatbush machismo will get it through .",NEGATIVE
"Expect to be reminded of other , better films , especially Seven , which director William Malone slavishly copies .",NEGATIVE
"Nair stuffs the film with dancing , henna , ornamentation , and group song , but her narrative clichés and telegraphed episodes smell of old soap opera .",NEGATIVE
"It 's getting harder and harder to ignore the fact that Hollywood is n't laughing with us , folks .",NEGATIVE
"It 's laughing at us .",NEGATIVE
"Might have been better off as a documentary , with less of Mr. Eyre 's uninspired dramatics and more of his sense of observation and outrage .",NEGATIVE
"Every good actor needs to do his or her own Hamlet .",NEUTRAL
"For Benigni it was n't Shakespeare whom he wanted to define his career with but Pinocchio .",POSITIVE
"It might as well have been Problem Child IV .",NEGATIVE
"Arnold 's jump from little screen to big will leave frowns on more than a few faces .",NEGATIVE
"Both awful and appealing .",NEUTRAL
"The lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary .",NEGATIVE
"Nothing plot-wise is worth e-mailing home about .",NEGATIVE
"We are left with a superficial snapshot that , however engaging , is insufficiently enlightening and inviting .",NEGATIVE
"Helmer DeVito ... attempts to do too many things in this story about ethics , payola , vice , murder , kids ' TV and revenge .",NEGATIVE
"It would n't be my preferred way of spending 100 minutes or $ 7.00 .",NEGATIVE
"I hated every minute of it .",NEGATIVE
